Date,Subs,Name,Views
2012-05-06,1253,Fine Bros,0
2012-05-07,1448,Fine Bros,521691
2012-05-08,1342,Fine Bros,796640
2012-05-09,63,Fine Bros,1559619
2012-05-10,1710,Fine Bros,0
2012-05-11,961,Fine Bros,881014
2012-05-12,1017,Fine Bros,101678
2012-05-13,887,Fine Bros,257178
2012-05-14,2097,Fine Bros,408938
2012-05-15,1457,Fine Bros,817250
2012-05-16,684,Fine Bros,541923
2012-05-17,-711,Fine Bros,847226
2012-05-18,-262,Fine Bros,449846
2012-05-19,-1007,Fine Bros,474566
2012-05-20,-180,Fine Bros,402024
2012-05-21,-2067,Fine Bros,857367
2012-05-22,-5321,Fine Bros,279658
2012-05-23,-6306,Fine Bros,1626616
2012-05-24,-7257,Fine Bros,32567
2012-05-25,2595,Fine Bros,574666
2012-05-26,1583,Fine Bros,849786
2012-05-27,2279,Fine Bros,2265234
2012-05-28,2346,Fine Bros,930683
2012-05-29,1832,Fine Bros,0
2012-05-30,1617,Fine Bros,1887314
2012-05-31,691,Fine Bros,0
2012-06-01,1549,Fine Bros,1123121
2012-06-02,3643,Fine Bros,0
2012-06-03,4095,Fine Bros,1047356
2012-06-04,2553,Fine Bros,1182237
2012-06-05,2741,Fine Bros,47560
2012-06-06,1923,Fine Bros,1507204
2012-06-07,2039,Fine Bros,198
2012-06-08,1605,Fine Bros,599369
2012-06-09,2292,Fine Bros,548938
2012-06-10,2453,Fine Bros,967817
2012-06-11,3330,Fine Bros,29330
2012-06-12,2979,Fine Bros,1456720
2012-06-13,2009,Fine Bros,693607
2012-06-14,2007,Fine Bros,1660245
2012-06-15,2354,Fine Bros,0
2012-06-16,2051,Fine Bros,635563
2012-06-17,2276,Fine Bros,541817
2012-06-18,2485,Fine Bros,476430
2012-06-19,2184,Fine Bros,1080528
2012-06-20,1783,Fine Bros,593291
2012-06-21,1910,Fine Bros,984292
2012-06-22,2035,Fine Bros,682322
2012-06-23,2630,Fine Bros,534650
2012-06-24,2882,Fine Bros,0
2012-06-25,3299,Fine Bros,0
2012-06-26,3101,Fine Bros,0
2012-06-27,3089,Fine Bros,0
2012-06-28,2568,Fine Bros,0
2012-06-29,2313,Fine Bros,4745333
2012-06-30,2563,Fine Bros,0
2012-07-01,3106,Fine Bros,1522063
2012-07-02,3572,Fine Bros,2102307
2012-07-03,3260,Fine Bros,995205
2012-07-04,4264,Fine Bros,0
2012-07-05,7022,Fine Bros,1112365
2012-07-06,7554,Fine Bros,0
2012-07-07,8031,Fine Bros,861341
2012-07-08,7880,Fine Bros,0
2012-07-09,9880,Fine Bros,0
2012-07-10,11256,Fine Bros,2016622
2012-07-11,7614,Fine Bros,2879987
2012-07-12,6418,Fine Bros,6412003
2012-07-13,5069,Fine Bros,0
2012-07-14,4731,Fine Bros,0
2012-07-15,4834,Fine Bros,1809864
2012-07-16,4634,Fine Bros,0
2012-07-17,4220,Fine Bros,0
2012-07-18,3516,Fine Bros,5524434
2012-07-19,3225,Fine Bros,2116327
2012-07-20,2833,Fine Bros,0
2012-07-21,3193,Fine Bros,740416
2012-07-22,4500,Fine Bros,0
2012-07-23,4982,Fine Bros,0
2012-07-24,3858,Fine Bros,0
2012-07-25,3408,Fine Bros,0
2012-07-26,3046,Fine Bros,0
2012-07-27,3325,Fine Bros,5693618
2012-07-28,3920,Fine Bros,619262
2012-07-29,4155,Fine Bros,0
2012-07-30,3954,Fine Bros,1636060
2012-07-31,3393,Fine Bros,0
2012-08-01,3034,Fine Bros,1900177
2012-08-02,2973,Fine Bros,0
2012-08-03,2550,Fine Bros,0
2012-08-04,2375,Fine Bros,1515304
2012-08-05,3052,Fine Bros,1216652
2012-08-06,2940,Fine Bros,548541
2012-08-07,2618,Fine Bros,1835661
2012-08-08,2362,Fine Bros,0
2012-08-09,2437,Fine Bros,788008
2012-08-10,2557,Fine Bros,639975
2012-08-11,2211,Fine Bros,928050
2012-08-12,2524,Fine Bros,812163
2012-08-13,2314,Fine Bros,1703011
2012-08-14,2229,Fine Bros,688804
2012-08-15,2128,Fine Bros,0
2012-08-16,1945,Fine Bros,1042244
2012-08-17,2239,Fine Bros,0
2012-08-18,2412,Fine Bros,790891
2012-08-19,3186,Fine Bros,0
2012-08-20,2921,Fine Bros,0
2012-08-21,2841,Fine Bros,0
2012-08-22,2437,Fine Bros,0
2012-08-23,2776,Fine Bros,0
2012-08-24,4153,Fine Bros,0
2012-08-25,4261,Fine Bros,0
2012-08-26,3854,Fine Bros,0
2012-08-27,2802,Fine Bros,6867195
2012-08-28,2981,Fine Bros,1832360
2012-08-29,2796,Fine Bros,779151
2012-08-30,2193,Fine Bros,678088
2012-08-31,3414,Fine Bros,778290
2012-09-01,5906,Fine Bros,1112847
2012-09-02,7911,Fine Bros,929161
2012-09-03,5685,Fine Bros,0
2012-09-04,3572,Fine Bros,3351148
2012-09-05,3974,Fine Bros,0
2012-09-06,6836,Fine Bros,1992391
2012-09-07,7710,Fine Bros,1535445
2012-09-08,7321,Fine Bros,0
2012-09-09,5221,Fine Bros,0
2012-09-10,5121,Fine Bros,2324547
2012-09-11,5528,Fine Bros,3954093
2012-09-12,3908,Fine Bros,1069501
2012-09-13,4774,Fine Bros,1124959
2012-09-14,5669,Fine Bros,0
2012-09-15,6332,Fine Bros,3033647
2012-09-16,5460,Fine Bros,1527384
2012-09-17,4696,Fine Bros,3492648
2012-09-18,2427,Fine Bros,0
2012-09-19,4245,Fine Bros,2544464
2012-09-20,3943,Fine Bros,1118840
2012-09-21,4775,Fine Bros,0
2012-09-22,5194,Fine Bros,0
2012-09-23,4150,Fine Bros,2282148
2012-09-24,3900,Fine Bros,1585306
2012-09-25,3852,Fine Bros,0
2012-09-26,8926,Fine Bros,2175499
2012-09-27,3385,Fine Bros,0
2012-09-28,4641,Fine Bros,1789411
2012-09-29,4854,Fine Bros,1230412
2012-09-30,4967,Fine Bros,1178837
2012-10-01,4555,Fine Bros,0
2012-10-02,4005,Fine Bros,1658214
2012-10-03,3715,Fine Bros,0
2012-10-04,4065,Fine Bros,0
2012-10-05,4490,Fine Bros,4968320
2012-10-06,5698,Fine Bros,0
2012-10-07,4889,Fine Bros,1899277
2012-10-08,4367,Fine Bros,1329676
2012-10-09,3984,Fine Bros,2141909
2012-10-10,3522,Fine Bros,897751
2012-10-11,3178,Fine Bros,963239
2012-10-12,4312,Fine Bros,1111822
2012-10-13,5072,Fine Bros,1090290
2012-10-14,4015,Fine Bros,1416901
2012-10-15,3137,Fine Bros,1292049
2012-10-16,3299,Fine Bros,868176
2012-10-17,3444,Fine Bros,335647
2012-10-18,3572,Fine Bros,1272238
2012-10-19,4812,Fine Bros,1177194
2012-10-20,4998,Fine Bros,1018789
2012-10-21,6090,Fine Bros,950012
2012-10-22,3370,Fine Bros,889348
2012-10-23,5781,Fine Bros,563336
2012-10-24,3268,Fine Bros,4619982
2012-10-25,3151,Fine Bros,0
2012-10-26,4477,Fine Bros,1358623
2012-10-27,5743,Fine Bros,-168795
2012-10-28,3138,Fine Bros,1215610
2012-10-29,2341,Fine Bros,0
2012-10-30,2718,Fine Bros,0
2012-10-31,3496,Fine Bros,2204219
2012-11-01,3430,Fine Bros,0
2012-11-02,4205,Fine Bros,0
2012-11-03,5934,Fine Bros,0
2012-11-04,3930,Fine Bros,0
2012-11-05,4535,Fine Bros,0
2012-11-06,4367,Fine Bros,0
2012-11-07,3987,Fine Bros,7204830
2012-11-08,3561,Fine Bros,0
2012-11-09,4235,Fine Bros,0
2012-11-10,4152,Fine Bros,0
2012-11-11,4224,Fine Bros,0
2012-11-12,3425,Fine Bros,4818363
2012-11-13,3349,Fine Bros,0
2012-11-14,2988,Fine Bros,0
2012-11-15,3629,Fine Bros,3933445
2012-11-16,4520,Fine Bros,0
2012-11-17,5318,Fine Bros,0
2012-11-18,6033,Fine Bros,0
2012-11-19,6146,Fine Bros,6458237
2012-11-20,5574,Fine Bros,0
2012-11-21,4422,Fine Bros,2368393
2012-11-22,4096,Fine Bros,1660480
2012-11-23,4713,Fine Bros,0
2012-11-24,5138,Fine Bros,1715212
2012-11-25,4822,Fine Bros,878901
2012-11-26,3960,Fine Bros,0
2012-11-27,4371,Fine Bros,1600475
2012-11-28,5317,Fine Bros,1078211
2012-11-29,4787,Fine Bros,132356
2012-11-30,5806,Fine Bros,1774874
2012-12-01,5509,Fine Bros,957175
2012-12-02,4298,Fine Bros,815636
2012-12-03,4000,Fine Bros,1072795
2012-12-04,4275,Fine Bros,0
2012-12-05,8550,Fine Bros,589097
2012-12-06,10444,Fine Bros,505410
2012-12-07,8865,Fine Bros,423298
2012-12-08,11197,Fine Bros,2706718
2012-12-09,8252,Fine Bros,1985810
2012-12-10,6483,Fine Bros,1600035
2012-12-11,5966,Fine Bros,1144222
2012-12-12,5178,Fine Bros,0
2012-12-13,4639,Fine Bros,1973476
2012-12-14,5209,Fine Bros,880485
2012-12-15,6348,Fine Bros,884417
2012-12-16,5228,Fine Bros,855649
2012-12-17,5360,Fine Bros,0
2012-12-18,5018,Fine Bros,2222751
2012-12-19,4727,Fine Bros,864317
2012-12-20,4861,Fine Bros,843973
2012-12-21,5023,Fine Bros,0
2012-12-22,4950,Fine Bros,1693743
2012-12-23,5148,Fine Bros,1704235
2012-12-24,4196,Fine Bros,1610171
2012-12-25,4744,Fine Bros,693525
2012-12-26,5715,Fine Bros,812569
2012-12-27,7266,Fine Bros,1016857
2012-12-28,6723,Fine Bros,950290
2012-12-29,7128,Fine Bros,1092551
2012-12-30,6479,Fine Bros,731370
2012-12-31,7965,Fine Bros,1473757
2013-01-01,7631,Fine Bros,0
2013-01-02,13842,Fine Bros,1468548
2013-01-03,16873,Fine Bros,1118247
2013-01-04,14027,Fine Bros,3100552
2013-01-05,13535,Fine Bros,1881298
2013-01-06,11852,Fine Bros,1870574
2013-01-07,8328,Fine Bros,0
2013-01-08,6842,Fine Bros,4161734
2013-01-09,6210,Fine Bros,1591976
2013-01-10,5277,Fine Bros,911947
2013-01-11,6195,Fine Bros,0
2013-01-12,7036,Fine Bros,2930954
2013-01-13,5589,Fine Bros,3304855
2013-01-14,5499,Fine Bros,0
2013-01-15,4656,Fine Bros,4128625
2013-01-16,4933,Fine Bros,1535789
2013-01-17,7296,Fine Bros,0
2013-01-18,6828,Fine Bros,871554
2013-01-19,10387,Fine Bros,2190610
2013-01-20,11102,Fine Bros,1329045
2013-01-21,6134,Fine Bros,0
2013-01-22,6106,Fine Bros,2954490
2013-01-23,4911,Fine Bros,672338
2013-01-24,6611,Fine Bros,794051
2013-01-25,7480,Fine Bros,992777
2013-01-26,6510,Fine Bros,936132
2013-01-27,5330,Fine Bros,947286
2013-01-28,4307,Fine Bros,829518
2013-01-29,4554,Fine Bros,0
2013-01-30,4901,Fine Bros,1174259
2013-01-31,5449,Fine Bros,0
2013-02-01,5991,Fine Bros,2332165
2013-02-02,6815,Fine Bros,0
2013-02-03,6870,Fine Bros,1831877
2013-02-04,5195,Fine Bros,1468872
2013-02-05,9967,Fine Bros,996881
2013-02-06,9141,Fine Bros,0
2013-02-07,6639,Fine Bros,1178071
2013-02-08,7036,Fine Bros,976897
2013-02-09,6120,Fine Bros,1287599
2013-02-10,8672,Fine Bros,1853445
2013-02-11,8520,Fine Bros,0
2013-02-12,5219,Fine Bros,1676930
2013-02-13,6565,Fine Bros,0
2013-02-14,7706,Fine Bros,0
2013-02-15,7279,Fine Bros,2106441
2013-02-16,8112,Fine Bros,1823441
2013-02-17,7165,Fine Bros,2200453
2013-02-18,6486,Fine Bros,1602469
2013-02-19,5420,Fine Bros,1074561
2013-02-20,5431,Fine Bros,984190
2013-02-21,6164,Fine Bros,790115
2013-02-22,6631,Fine Bros,1155278
2013-02-23,6233,Fine Bros,1106020
2013-02-24,4502,Fine Bros,1015743
2013-02-25,4221,Fine Bros,0
2013-02-26,4441,Fine Bros,1978514
2013-02-27,6190,Fine Bros,806299
2013-02-28,10679,Fine Bros,0
2013-03-01,11049,Fine Bros,1064625
2013-03-02,9746,Fine Bros,0
2013-03-03,7978,Fine Bros,5013059
2013-03-04,4902,Fine Bros,0
2013-03-05,5597,Fine Bros,3193397
2013-03-06,4887,Fine Bros,0
2013-03-07,4447,Fine Bros,1519071
2013-03-08,6706,Fine Bros,984854
2013-03-09,6376,Fine Bros,1189593
2013-03-10,12410,Fine Bros,1108327
2013-03-11,18012,Fine Bros,0
2013-03-12,18774,Fine Bros,-5895259
2013-03-13,22838,Fine Bros,4786642
2013-03-14,22328,Fine Bros,4054305
2013-03-15,21911,Fine Bros,4320723
2013-03-16,24554,Fine Bros,4561182
2013-03-17,14895,Fine Bros,6358023
2013-03-18,12587,Fine Bros,0
2013-03-19,12985,Fine Bros,8847784
2013-03-20,11433,Fine Bros,2405112
2013-03-21,12622,Fine Bros,2094912
2013-03-22,17069,Fine Bros,2182980
2013-03-23,17597,Fine Bros,2220857
2013-03-24,16238,Fine Bros,2322318
2013-03-25,18514,Fine Bros,0
2013-03-26,14573,Fine Bros,0
2013-03-27,17576,Fine Bros,7329715
2013-03-28,29928,Fine Bros,2328597
2013-03-29,26741,Fine Bros,2750090
2013-03-30,25198,Fine Bros,2746170
2013-03-31,27271,Fine Bros,2919344
2013-04-01,0,Fine Bros,3022037
2013-04-02,44423,Fine Bros,0
2013-04-03,23688,Fine Bros,5498808
2013-04-04,18580,Fine Bros,2184901
2013-04-05,22430,Fine Bros,0
2013-04-06,21143,Fine Bros,2191534
2013-04-07,16615,Fine Bros,3355453
2013-04-08,16787,Fine Bros,2083281
2013-04-09,16515,Fine Bros,1679602
2013-04-10,19124,Fine Bros,1485294
2013-04-11,17744,Fine Bros,1701667
2013-04-12,17786,Fine Bros,2268339
2013-04-13,18918,Fine Bros,2199352
2013-04-14,17460,Fine Bros,0
2013-04-15,17376,Fine Bros,5212873
2013-04-16,14719,Fine Bros,2351168
2013-04-17,14666,Fine Bros,1799052
2013-04-18,13151,Fine Bros,2162263
2013-04-19,15663,Fine Bros,2225062
2013-04-20,13969,Fine Bros,1769328
2013-04-21,14848,Fine Bros,1612917
2013-04-22,17473,Fine Bros,2222420
2013-04-23,12596,Fine Bros,2222507
2013-04-24,11811,Fine Bros,3194342
2013-04-25,15455,Fine Bros,1717447
2013-04-26,14960,Fine Bros,2063586
2013-04-27,15798,Fine Bros,2452209
2013-04-28,13679,Fine Bros,2467477
2013-04-29,11011,Fine Bros,2757171
2013-04-30,10275,Fine Bros,1803449
2013-05-01,10112,Fine Bros,1611851
2013-05-02,11840,Fine Bros,1401802
2013-05-03,12184,Fine Bros,1595763
2013-05-04,12670,Fine Bros,1842499
2013-05-05,14680,Fine Bros,1663603
2013-05-06,12270,Fine Bros,2163919
2013-05-07,8805,Fine Bros,2423125
2013-05-08,9842,Fine Bros,1469106
2013-05-09,14255,Fine Bros,1335713
2013-05-10,12966,Fine Bros,1963907
2013-05-11,12182,Fine Bros,2283901
2013-05-12,12459,Fine Bros,2137842
2013-05-13,9858,Fine Bros,2415649
2013-05-14,11772,Fine Bros,2029634
2013-05-15,8695,Fine Bros,1841011
2013-05-16,8674,Fine Bros,1456259
2013-05-17,10756,Fine Bros,0
2013-05-18,9744,Fine Bros,3196382
2013-05-19,11546,Fine Bros,1608366
2013-05-20,10756,Fine Bros,2042182
2013-05-21,10624,Fine Bros,0
2013-05-22,11290,Fine Bros,4079449
2013-05-23,23962,Fine Bros,1289747
2013-05-24,29142,Fine Bros,2432448
2013-05-25,25578,Fine Bros,6313152
2013-05-26,17183,Fine Bros,5061863
2013-05-27,15229,Fine Bros,3879474
2013-05-28,14131,Fine Bros,3396846
2013-05-29,11532,Fine Bros,2315311
2013-05-30,12792,Fine Bros,1885737
2013-05-31,11033,Fine Bros,1777983
2013-06-01,14053,Fine Bros,1781676
2013-06-02,16904,Fine Bros,1948000
2013-06-03,14567,Fine Bros,2568250
2013-06-04,13958,Fine Bros,2750950
2013-06-05,15406,Fine Bros,0
2013-06-06,21314,Fine Bros,3253371
2013-06-07,18495,Fine Bros,2583858
2013-06-08,15155,Fine Bros,3043820
2013-06-09,20085,Fine Bros,2327955
2013-06-10,13131,Fine Bros,2435769
2013-06-11,11937,Fine Bros,2569871
2013-06-12,16092,Fine Bros,2041102
2013-06-13,18392,Fine Bros,1662633
2013-06-14,16640,Fine Bros,2068822
2013-06-15,18809,Fine Bros,4380831
2013-06-16,16605,Fine Bros,0
2013-06-17,17349,Fine Bros,2417037
2013-06-18,16219,Fine Bros,2429854
2013-06-19,15460,Fine Bros,1818032
2013-06-20,21661,Fine Bros,1588817
2013-06-21,16450,Fine Bros,0
2013-06-22,16570,Fine Bros,4817444
2013-06-23,15044,Fine Bros,2246652
2013-06-24,15882,Fine Bros,2391700
2013-06-25,16228,Fine Bros,0
2013-06-26,18817,Fine Bros,4341601
2013-06-27,18959,Fine Bros,4271791
2013-06-28,9804,Fine Bros,0
2013-06-29,17103,Fine Bros,0
2013-06-30,16116,Fine Bros,6113356
2013-07-01,14393,Fine Bros,2294943
2013-07-02,10937,Fine Bros,1878242
2013-07-03,12871,Fine Bros,1537473
2013-07-04,18390,Fine Bros,2147207
2013-07-05,13700,Fine Bros,0
2013-07-06,18806,Fine Bros,5160028
2013-07-07,18483,Fine Bros,2986470
2013-07-08,17986,Fine Bros,3406856
2013-07-09,19053,Fine Bros,2686012
2013-07-10,17098,Fine Bros,2127073
2013-07-11,23707,Fine Bros,2722917
2013-07-12,19770,Fine Bros,5588813
2013-07-13,20066,Fine Bros,3250760
2013-07-14,23348,Fine Bros,3608778
2013-07-15,20433,Fine Bros,3929304
2013-07-16,19214,Fine Bros,3743369
2013-07-17,17797,Fine Bros,0
2013-07-18,24052,Fine Bros,3161152
2013-07-19,17696,Fine Bros,0
2013-07-20,13939,Fine Bros,9835937
2013-07-21,20179,Fine Bros,2874271
2013-07-22,16000,Fine Bros,2914484
2013-07-23,13466,Fine Bros,0
2013-07-24,17943,Fine Bros,2486005
2013-07-25,16753,Fine Bros,0
2013-07-26,17749,Fine Bros,7375227
2013-07-27,14884,Fine Bros,2065033
2013-07-28,19057,Fine Bros,2483089
2013-07-29,18968,Fine Bros,2605854
2013-07-30,15610,Fine Bros,2218585
2013-07-31,15098,Fine Bros,0
2013-08-01,17159,Fine Bros,4587774
2013-08-02,19032,Fine Bros,3229997
2013-08-03,23917,Fine Bros,2442794
2013-08-04,27596,Fine Bros,3005808
2013-08-05,20058,Fine Bros,3512547
2013-08-06,18610,Fine Bros,2682461
2013-08-07,20824,Fine Bros,0
2013-08-08,22820,Fine Bros,4675765
2013-08-09,21767,Fine Bros,4297533
2013-08-10,17199,Fine Bros,2557151
2013-08-11,15857,Fine Bros,2793069
2013-08-12,16883,Fine Bros,2576191
2013-08-13,13611,Fine Bros,0
2013-08-14,18566,Fine Bros,0
2013-08-15,24530,Fine Bros,0
2013-08-16,19309,Fine Bros,0
2013-08-17,18026,Fine Bros,11978576
2013-08-18,22761,Fine Bros,2825647
2013-08-19,19488,Fine Bros,0
2013-08-20,15774,Fine Bros,3019773
2013-08-21,14738,Fine Bros,2117712
2013-08-22,24571,Fine Bros,3903577
2013-08-23,17883,Fine Bros,5212425
2013-08-24,17907,Fine Bros,3030649
2013-08-25,16453,Fine Bros,0
2013-08-26,10188,Fine Bros,3067254
2013-08-27,12363,Fine Bros,2536379
2013-08-28,11923,Fine Bros,-2536379
2013-08-29,14731,Fine Bros,0
2013-08-30,13921,Fine Bros,0
2013-08-31,13547,Fine Bros,13108656
2013-09-01,14949,Fine Bros,2532725
2013-09-02,10526,Fine Bros,0
2013-09-03,8669,Fine Bros,0
2013-09-04,8581,Fine Bros,3648182
2013-09-05,10195,Fine Bros,2890149
2013-09-06,11249,Fine Bros,-1548793
2013-09-07,10470,Fine Bros,0
2013-09-08,10554,Fine Bros,7287507
2013-09-09,6316,Fine Bros,0
2013-09-10,9324,Fine Bros,1421005
2013-09-11,6830,Fine Bros,1274831
2013-09-12,11201,Fine Bros,2760845
2013-09-13,11999,Fine Bros,1769659
2013-09-14,12448,Fine Bros,1806235
2013-09-15,10080,Fine Bros,2038444
2013-09-16,7362,Fine Bros,1558473
2013-09-17,5591,Fine Bros,0
2013-09-18,5834,Fine Bros,0
2013-09-19,9603,Fine Bros,0
2013-09-20,11348,Fine Bros,3462851
2013-09-21,10942,Fine Bros,2495469
2013-09-22,5727,Fine Bros,2285475
2013-09-23,9814,Fine Bros,2541613
2013-09-24,8167,Fine Bros,1623112
2013-09-25,5529,Fine Bros,1199405
2013-09-26,10390,Fine Bros,0
2013-09-27,31044,Fine Bros,1011512
2013-09-28,9972,Fine Bros,3254774
2013-09-29,9104,Fine Bros,1842688
2013-09-30,6607,Fine Bros,2281100
2013-10-01,6869,Fine Bros,0
2013-10-02,6781,Fine Bros,0
2013-10-03,5891,Fine Bros,0
2013-10-04,9606,Fine Bros,0
2013-10-05,8037,Fine Bros,0
2013-10-06,7060,Fine Bros,0
2013-10-07,8575,Fine Bros,0
2013-10-08,6618,Fine Bros,8429354
2013-10-09,6960,Fine Bros,6642066
2013-10-10,8319,Fine Bros,0
2013-10-11,10201,Fine Bros,4067747
2013-10-12,11136,Fine Bros,2226796
2013-10-13,8304,Fine Bros,0
2013-10-14,8329,Fine Bros,2622816
2013-10-15,6605,Fine Bros,2279255
2013-10-16,7426,Fine Bros,1565660
2013-10-17,7585,Fine Bros,1343692
2013-10-18,8711,Fine Bros,1791920
2013-10-19,7987,Fine Bros,4006438
2013-10-20,7738,Fine Bros,2257045
2013-10-21,6374,Fine Bros,1644415
2013-10-22,7255,Fine Bros,1458079
2013-10-23,5753,Fine Bros,0
2013-10-24,8719,Fine Bros,0
2013-10-25,8424,Fine Bros,5244543
2013-10-26,7557,Fine Bros,0
2013-10-27,7019,Fine Bros,2135166
2013-10-28,8343,Fine Bros,2625532
2013-10-29,8160,Fine Bros,1971789
2013-10-30,5402,Fine Bros,1727516
2013-10-31,5852,Fine Bros,0
2013-11-01,8345,Fine Bros,4851343
2013-11-02,7507,Fine Bros,1730669
2013-11-03,7439,Fine Bros,2519312
2013-11-04,1199,Fine Bros,0
2013-11-05,19853,Fine Bros,0
2013-11-06,8710,Fine Bros,0
2013-11-07,13260,Fine Bros,12222651
2013-11-08,13201,Fine Bros,2676392
2013-11-09,10205,Fine Bros,2581469
2013-11-10,12136,Fine Bros,2933954
2013-11-11,9310,Fine Bros,2435869
2013-11-12,8106,Fine Bros,1867485
2013-11-13,7831,Fine Bros,1696063
2013-11-14,9090,Fine Bros,1451451
2013-11-15,8972,Fine Bros,1489477
2013-11-16,10697,Fine Bros,1952183
2013-11-17,0,Fine Bros,2328747
2013-11-18,15269,Fine Bros,0
2013-11-19,8422,Fine Bros,1784244
2013-11-20,0,Fine Bros,0
2013-11-21,14610,Fine Bros,4698843
2013-11-22,0,Fine Bros,2031072
2013-11-23,17042,Fine Bros,1861989
2013-11-24,7331,Fine Bros,0
2013-11-25,6992,Fine Bros,0
2013-11-26,5659,Fine Bros,5768929
2013-11-27,7355,Fine Bros,1455494
2013-11-28,10386,Fine Bros,1776181
2013-11-29,7768,Fine Bros,1707601
2013-11-30,7084,Fine Bros,1661054
2013-12-01,7755,Fine Bros,2289645
2013-12-02,12043,Fine Bros,1809384
2013-12-03,2855,Fine Bros,1583433
2013-12-04,10363,Fine Bros,1413222
2013-12-05,7288,Fine Bros,2183475
2013-12-06,15808,Fine Bros,2525544
2013-12-07,14407,Fine Bros,2699292
2013-12-08,3762,Fine Bros,3118577
2013-12-09,10044,Fine Bros,2064827
2013-12-10,8784,Fine Bros,-6185053
2013-12-11,6648,Fine Bros,0
2013-12-12,13306,Fine Bros,3471391
2013-12-13,8361,Fine Bros,1891992
2013-12-14,8384,Fine Bros,-1054558
2013-12-15,7365,Fine Bros,2508261
2013-12-16,5084,Fine Bros,1863346
2013-12-17,6662,Fine Bros,1575102
2013-12-18,4617,Fine Bros,1328276
2013-12-19,10954,Fine Bros,2102055
2013-12-20,10312,Fine Bros,2015257
2013-12-21,6053,Fine Bros,2074746
2013-12-22,8345,Fine Bros,2399524
2013-12-23,9236,Fine Bros,2398776
2013-12-24,7296,Fine Bros,1707010
2013-12-25,6518,Fine Bros,1235558
2013-12-26,7816,Fine Bros,0
2013-12-27,6215,Fine Bros,3267524
2013-12-28,8499,Fine Bros,1792936
2013-12-29,9495,Fine Bros,2436230
2013-12-30,9487,Fine Bros,2533993
2013-12-31,11581,Fine Bros,2657326
2014-01-01,12846,Fine Bros,2517745
2014-01-02,18745,Fine Bros,3302015
2014-01-03,12486,Fine Bros,3748830
2014-01-04,10791,Fine Bros,2883425
2014-01-05,11428,Fine Bros,3091525
2014-01-06,8376,Fine Bros,2355018
2014-01-07,9276,Fine Bros,1896874
2014-01-08,7011,Fine Bros,1609657
2014-01-09,9941,Fine Bros,2033378
2014-01-10,7876,Fine Bros,2042891
2014-01-11,9794,Fine Bros,2106367
2014-01-12,7340,Fine Bros,2260506
2014-01-13,7802,Fine Bros,1439670
2014-01-14,6278,Fine Bros,1837765
2014-01-15,8702,Fine Bros,1460906
2014-01-16,13407,Fine Bros,2394906
2014-01-17,8148,Fine Bros,2146480
2014-01-18,12112,Fine Bros,2405657
2014-01-19,7887,Fine Bros,2530894
2014-01-20,7117,Fine Bros,1920326
2014-01-21,6833,Fine Bros,0
2014-01-22,10534,Fine Bros,3295946
2014-01-23,4670,Fine Bros,2106914
2014-01-24,10430,Fine Bros,2024616
2014-01-25,11247,Fine Bros,2176180
2014-01-26,8986,Fine Bros,2805727
2014-01-27,8215,Fine Bros,2153421
2014-01-28,7276,Fine Bros,1822417
2014-01-29,9532,Fine Bros,1587288
2014-01-30,7918,Fine Bros,2200297
2014-01-31,12262,Fine Bros,0
2014-02-01,9442,Fine Bros,2536683
2014-02-02,6821,Fine Bros,2667105
2014-02-03,5031,Fine Bros,3607147
2014-02-04,9031,Fine Bros,1735611
2014-02-05,4263,Fine Bros,0
2014-02-06,8441,Fine Bros,1460176
2014-02-07,11506,Fine Bros,3814661
2014-02-08,10854,Fine Bros,2242633
2014-02-09,9747,Fine Bros,2648813
2014-02-10,3098,Fine Bros,0
2014-02-11,7025,Fine Bros,1880451
2014-02-12,0,Fine Bros,2772458
2014-02-13,0,Fine Bros,2325466
2014-02-14,0,Fine Bros,0
2014-02-15,0,Fine Bros,4660300
2014-02-16,52637,Fine Bros,2735144
2014-02-17,8993,Fine Bros,2587831
2014-02-18,9497,Fine Bros,2150516
2014-02-19,9660,Fine Bros,1880727
2014-02-20,8734,Fine Bros,2827631
2014-02-21,11342,Fine Bros,2874813
2014-02-22,9762,Fine Bros,3411488
2014-02-23,10171,Fine Bros,3186561
2014-02-24,7374,Fine Bros,2987799
2014-02-25,7383,Fine Bros,2358988
2014-02-26,9253,Fine Bros,2984767
2014-02-27,8706,Fine Bros,3142363
2014-02-28,10946,Fine Bros,2571909
2014-03-01,13679,Fine Bros,3114190
2014-03-02,6165,Fine Bros,3404862
2014-03-03,12833,Fine Bros,0
2014-03-04,16152,Fine Bros,7566487
2014-03-05,5811,Fine Bros,2158945
2014-03-06,8948,Fine Bros,2526788
2014-03-07,11171,Fine Bros,2409160
2014-03-08,10059,Fine Bros,2472408
2014-03-09,8696,Fine Bros,2899391
2014-03-10,6948,Fine Bros,2205307
2014-03-11,8663,Fine Bros,1597178
2014-03-12,9638,Fine Bros,1584783
2014-03-13,7824,Fine Bros,2541566
2014-03-14,10545,Fine Bros,2401542
2014-03-15,9513,Fine Bros,2572635
2014-03-16,8073,Fine Bros,2932680
2014-03-17,6884,Fine Bros,2228316
2014-03-18,6564,Fine Bros,0
2014-03-19,16805,Fine Bros,4012002
2014-03-20,19624,Fine Bros,3696047
2014-03-21,13343,Fine Bros,3802922
