month,state,totals,year
2/1/2003,New York,11406,2003
2/1/2003,North Carolina,23950,2003
2/1/2003,North Dakota,2083,2003
2/1/2003,Ohio,26525,2003
2/1/2003,Oklahoma,15749,2003
2/1/2003,Oregon,11277,2003
2/1/2003,Pennsylvania,40231,2003
2/1/2003,Puerto Rico,587,2003
2/1/2003,Rhode Island,803,2003
2/1/2003,South Carolina,11483,2003
2/1/2003,South Dakota,3417,2003
2/1/2003,Tennessee,21746,2003
2/1/2003,Texas,59258,2003
2/1/2003,Utah,5519,2003
2/1/2003,Vermont,1518,2003
2/1/2003,Virgin Islands,0,2003
2/1/2003,Virginia,15983,2003
2/1/2003,Washington,19550,2003
2/1/2003,West Virginia,11277,2003
2/1/2003,Wisconsin,13885,2003
2/1/2003,Wyoming,2773,2003
1/1/2003,Alabama,19179,2003
1/1/2003,Alaska,2899,2003
1/1/2003,Arizona,11548,2003
1/1/2003,Arkansas,12140,2003
1/1/2003,California,39285,2003
1/1/2003,Colorado,13874,2003
1/1/2003,Connecticut,7761,2003
1/1/2003,Delaware,1245,2003
1/1/2003,District of Columbia,1,2003
1/1/2003,Florida,24477,2003
1/1/2003,Georgia,22827,2003
1/1/2003,Guam,36,2003
1/1/2003,Hawaii,634,2003
1/1/2003,Idaho,5490,2003
1/1/2003,Illinois,40194,2003
1/1/2003,Indiana,12210,2003
1/1/2003,Iowa,9469,2003
1/1/2003,Kansas,8389,2003
1/1/2003,Kentucky,18608,2003
1/1/2003,Louisiana,13823,2003
1/1/2003,Maine,2926,2003
1/1/2003,Mariana Islands,2,2003
1/1/2003,Maryland,6851,2003
1/1/2003,Massachusetts,11532,2003
1/1/2003,Michigan,25766,2003
1/1/2003,Minnesota,12952,2003
1/1/2003,Mississippi,12472,2003
1/1/2003,Missouri,15396,2003
1/1/2003,Montana,5354,2003
1/1/2003,Nebraska,3476,2003
1/1/2003,Nevada,3789,2003
1/1/2003,New Hampshire,3724,2003
1/1/2003,New Jersey,3673,2003
1/1/2003,New Mexico,6264,2003
1/1/2003,New York,10516,2003
1/1/2003,North Carolina,21983,2003
1/1/2003,North Dakota,1960,2003
1/1/2003,Ohio,21548,2003
1/1/2003,Oklahoma,13362,2003
1/1/2003,Oregon,10448,2003
1/1/2003,Pennsylvania,39610,2003
1/1/2003,Puerto Rico,641,2003
1/1/2003,Rhode Island,790,2003
1/1/2003,South Carolina,10160,2003
1/1/2003,South Dakota,3171,2003
1/1/2003,Tennessee,18157,2003
1/1/2003,Texas,54023,2003
1/1/2003,Utah,4345,2003
1/1/2003,Vermont,1047,2003
1/1/2003,Virgin Islands,0,2003
1/1/2003,Virginia,15048,2003
1/1/2003,Washington,18476,2003
1/1/2003,West Virginia,9733,2003
1/1/2003,Wisconsin,11173,2003
1/1/2003,Wyoming,2425,2003
12/1/2002,Alabama,33634,2002
12/1/2002,Alaska,3653,2002
12/1/2002,Arizona,14932,2002
12/1/2002,Arkansas,20312,2002
12/1/2002,California,73051,2002
12/1/2002,Colorado,19938,2002
12/1/2002,Connecticut,7575,2002
12/1/2002,Delaware,2229,2002
12/1/2002,District of Columbia,1,2002
12/1/2002,Florida,35703,2002
12/1/2002,Georgia,40938,2002
12/1/2002,Guam,14,2002
12/1/2002,Hawaii,624,2002
12/1/2002,Idaho,7637,2002
12/1/2002,Illinois,42982,2002
12/1/2002,Indiana,17663,2002
12/1/2002,Iowa,13218,2002
12/1/2002,Kansas,13385,2002
12/1/2002,Kentucky,29722,2002
12/1/2002,Louisiana,24557,2002
12/1/2002,Maine,4851,2002
12/1/2002,Mariana Islands,0,2002
12/1/2002,Maryland,9654,2002
12/1/2002,Massachusetts,8426,2002
12/1/2002,Michigan,36038,2002
12/1/2002,Minnesota,17493,2002
12/1/2002,Mississippi,22575,2002
12/1/2002,Missouri,24887,2002
12/1/2002,Montana,7078,2002
12/1/2002,Nebraska,6246,2002
12/1/2002,Nevada,5205,2002
12/1/2002,New Hampshire,4488,2002
12/1/2002,New Jersey,4196,2002
12/1/2002,New Mexico,8402,2002
12/1/2002,New York,15952,2002
12/1/2002,North Carolina,34054,2002
12/1/2002,North Dakota,3033,2002
12/1/2002,Ohio,36644,2002
12/1/2002,Oklahoma,20200,2002
12/1/2002,Oregon,16020,2002
12/1/2002,Pennsylvania,50909,2002
12/1/2002,Puerto Rico,672,2002
12/1/2002,Rhode Island,830,2002
12/1/2002,South Carolina,16961,2002
12/1/2002,South Dakota,5011,2002
12/1/2002,Tennessee,31800,2002
12/1/2002,Texas,84467,2002
12/1/2002,Utah,9597,2002
12/1/2002,Vermont,1744,2002
12/1/2002,Virgin Islands,0,2002
12/1/2002,Virginia,25462,2002
12/1/2002,Washington,19526,2002
12/1/2002,West Virginia,15226,2002
12/1/2002,Wisconsin,16938,2002
12/1/2002,Wyoming,3566,2002
11/1/2002,Alabama,26757,2002
11/1/2002,Alaska,2801,2002
11/1/2002,Arizona,12430,2002
11/1/2002,Arkansas,19391,2002
11/1/2002,California,54868,2002
11/1/2002,Colorado,17115,2002
11/1/2002,Connecticut,8167,2002
11/1/2002,Delaware,2067,2002
11/1/2002,District of Columbia,0,2002
11/1/2002,Florida,28505,2002
11/1/2002,Georgia,28433,2002
11/1/2002,Guam,40,2002
11/1/2002,Hawaii,554,2002
11/1/2002,Idaho,5704,2002
11/1/2002,Illinois,45317,2002
11/1/2002,Indiana,19152,2002
11/1/2002,Iowa,10295,2002
11/1/2002,Kansas,12763,2002
11/1/2002,Kentucky,25714,2002
11/1/2002,Louisiana,20779,2002
11/1/2002,Maine,4843,2002
11/1/2002,Mariana Islands,0,2002
11/1/2002,Maryland,10339,2002
11/1/2002,Massachusetts,10705,2002
11/1/2002,Michigan,37755,2002
11/1/2002,Minnesota,17579,2002
11/1/2002,Mississippi,20891,2002
11/1/2002,Missouri,23745,2002
11/1/2002,Montana,6254,2002
11/1/2002,Nebraska,5473,2002
11/1/2002,Nevada,3975,2002
11/1/2002,New Hampshire,4747,2002
11/1/2002,New Jersey,4531,2002
11/1/2002,New Mexico,7321,2002
11/1/2002,New York,17417,2002
11/1/2002,North Carolina,29216,2002
11/1/2002,North Dakota,3168,2002
11/1/2002,Ohio,37101,2002
11/1/2002,Oklahoma,17983,2002
11/1/2002,Oregon,11606,2002
11/1/2002,Pennsylvania,62360,2002
11/1/2002,Puerto Rico,630,2002
11/1/2002,Rhode Island,918,2002
11/1/2002,South Carolina,12360,2002
11/1/2002,South Dakota,4888,2002
11/1/2002,Tennessee,26066,2002
11/1/2002,Texas,69561,2002
11/1/2002,Utah,6100,2002
11/1/2002,Vermont,2245,2002
11/1/2002,Virgin Islands,0,2002
11/1/2002,Virginia,22305,2002
11/1/2002,Washington,17503,2002
11/1/2002,West Virginia,18015,2002
11/1/2002,Wisconsin,20334,2002
11/1/2002,Wyoming,2755,2002
10/1/2002,Alabama,19568,2002
10/1/2002,Alaska,4699,2002
10/1/2002,Arizona,13141,2002
10/1/2002,Arkansas,16176,2002
10/1/2002,California,52756,2002
10/1/2002,Colorado,18322,2002
10/1/2002,Connecticut,9534,2002
10/1/2002,Delaware,1778,2002
10/1/2002,District of Columbia,0,2002
10/1/2002,Florida,26362,2002
10/1/2002,Georgia,28409,2002
10/1/2002,Guam,30,2002
10/1/2002,Hawaii,693,2002
10/1/2002,Idaho,7246,2002
10/1/2002,Illinois,41917,2002
10/1/2002,Indiana,16997,2002
10/1/2002,Iowa,10199,2002
10/1/2002,Kansas,10404,2002
10/1/2002,Kentucky,22037,2002
10/1/2002,Louisiana,18538,2002
10/1/2002,Maine,7990,2002
10/1/2002,Mariana Islands,2,2002
10/1/2002,Maryland,8863,2002
10/1/2002,Massachusetts,12415,2002
10/1/2002,Michigan,37430,2002
10/1/2002,Minnesota,24486,2002
10/1/2002,Mississippi,14169,2002
10/1/2002,Missouri,22358,2002
10/1/2002,Montana,9557,2002
10/1/2002,Nebraska,5639,2002
10/1/2002,Nevada,4310,2002
10/1/2002,New Hampshire,5715,2002
10/1/2002,New Jersey,3961,2002
10/1/2002,New Mexico,8058,2002
10/1/2002,New York,18629,2002
10/1/2002,North Carolina,26629,2002
10/1/2002,North Dakota,4475,2002
10/1/2002,Ohio,29493,2002
10/1/2002,Oklahoma,15477,2002
10/1/2002,Oregon,12187,2002
10/1/2002,Pennsylvania,58871,2002
10/1/2002,Puerto Rico,978,2002
10/1/2002,Rhode Island,959,2002
10/1/2002,South Carolina,10848,2002
10/1/2002,South Dakota,6422,2002
10/1/2002,Tennessee,19767,2002
10/1/2002,Texas,66213,2002
10/1/2002,Utah,5922,2002
10/1/2002,Vermont,2586,2002
10/1/2002,Virgin Islands,1,2002
10/1/2002,Virginia,20438,2002
10/1/2002,Washington,19637,2002
10/1/2002,West Virginia,15209,2002
10/1/2002,Wisconsin,21361,2002
10/1/2002,Wyoming,3252,2002
9/1/2002,Alabama,17961,2002
9/1/2002,Alaska,3027,2002
9/1/2002,Arizona,12274,2002
9/1/2002,Arkansas,12525,2002
9/1/2002,California,52881,2002
9/1/2002,Colorado,16030,2002
9/1/2002,Connecticut,7020,2002
9/1/2002,Delaware,1330,2002
9/1/2002,District of Columbia,0,2002
9/1/2002,Florida,22695,2002
9/1/2002,Georgia,22988,2002
9/1/2002,Guam,18,2002
9/1/2002,Hawaii,599,2002
9/1/2002,Idaho,7757,2002
9/1/2002,Illinois,36661,2002
9/1/2002,Indiana,12951,2002
9/1/2002,Iowa,7427,2002
9/1/2002,Kansas,7710,2002
9/1/2002,Kentucky,17645,2002
9/1/2002,Louisiana,15930,2002
9/1/2002,Maine,6209,2002
9/1/2002,Mariana Islands,0,2002
9/1/2002,Maryland,6570,2002
9/1/2002,Massachusetts,7535,2002
9/1/2002,Michigan,32557,2002
9/1/2002,Minnesota,23195,2002
9/1/2002,Mississippi,11359,2002
9/1/2002,Missouri,15415,2002
9/1/2002,Montana,7883,2002
9/1/2002,Nebraska,3646,2002
9/1/2002,Nevada,3781,2002
9/1/2002,New Hampshire,4704,2002
9/1/2002,New Jersey,3095,2002
9/1/2002,New Mexico,6258,2002
9/1/2002,New York,15457,2002
9/1/2002,North Carolina,21396,2002
9/1/2002,North Dakota,3642,2002
9/1/2002,Ohio,25414,2002
9/1/2002,Oklahoma,12384,2002
9/1/2002,Oregon,14680,2002
9/1/2002,Pennsylvania,47875,2002
9/1/2002,Puerto Rico,808,2002
9/1/2002,Rhode Island,791,2002
9/1/2002,South Carolina,10135,2002
9/1/2002,South Dakota,4579,2002
9/1/2002,Tennessee,16574,2002
9/1/2002,Texas,63116,2002
9/1/2002,Utah,5598,2002
9/1/2002,Vermont,2021,2002
9/1/2002,Virgin Islands,0,2002
9/1/2002,Virginia,15936,2002
9/1/2002,Washington,17315,2002
9/1/2002,West Virginia,11584,2002
9/1/2002,Wisconsin,18039,2002
9/1/2002,Wyoming,3290,2002
8/1/2002,Alabama,17453,2002
8/1/2002,Alaska,3753,2002
8/1/2002,Arizona,13140,2002
8/1/2002,Arkansas,11892,2002
8/1/2002,California,56621,2002
8/1/2002,Colorado,16702,2002
8/1/2002,Connecticut,7252,2002
8/1/2002,Delaware,1262,2002
8/1/2002,District of Columbia,0,2002
8/1/2002,Florida,23710,2002
8/1/2002,Georgia,21831,2002
8/1/2002,Guam,33,2002
8/1/2002,Hawaii,652,2002
8/1/2002,Idaho,6968,2002
8/1/2002,Illinois,37385,2002
8/1/2002,Indiana,16470,2002
8/1/2002,Iowa,5558,2002
8/1/2002,Kansas,7554,2002
8/1/2002,Kentucky,18976,2002
8/1/2002,Louisiana,15557,2002
8/1/2002,Maine,3944,2002
8/1/2002,Mariana Islands,1,2002
8/1/2002,Maryland,5869,2002
8/1/2002,Massachusetts,7485,2002
8/1/2002,Michigan,25209,2002
8/1/2002,Minnesota,17376,2002
8/1/2002,Mississippi,12576,2002
8/1/2002,Missouri,15419,2002
8/1/2002,Montana,6667,2002
8/1/2002,Nebraska,3013,2002
8/1/2002,Nevada,3971,2002
8/1/2002,New Hampshire,4205,2002
8/1/2002,New Jersey,3252,2002
8/1/2002,New Mexico,6710,2002
8/1/2002,New York,10578,2002
8/1/2002,North Carolina,23077,2002
8/1/2002,North Dakota,2642,2002
8/1/2002,Ohio,24991,2002
8/1/2002,Oklahoma,13008,2002
8/1/2002,Oregon,11110,2002
8/1/2002,Pennsylvania,44403,2002
8/1/2002,Puerto Rico,838,2002
8/1/2002,Rhode Island,740,2002
8/1/2002,South Carolina,10757,2002
8/1/2002,South Dakota,3898,2002
8/1/2002,Tennessee,18777,2002
8/1/2002,Texas,62213,2002
8/1/2002,Utah,4662,2002
8/1/2002,Vermont,1448,2002
8/1/2002,Virgin Islands,0,2002
8/1/2002,Virginia,15177,2002
8/1/2002,Washington,16150,2002
8/1/2002,West Virginia,9931,2002
8/1/2002,Wisconsin,12972,2002
8/1/2002,Wyoming,2972,2002
7/1/2002,Alabama,12674,2002
7/1/2002,Alaska,2760,2002
7/1/2002,Arizona,10056,2002
7/1/2002,Arkansas,8666,2002
7/1/2002,California,54488,2002
7/1/2002,Colorado,11967,2002
7/1/2002,Connecticut,6262,2002
7/1/2002,Delaware,971,2002
7/1/2002,District of Columbia,0,2002
7/1/2002,Florida,19510,2002
7/1/2002,Georgia,17014,2002
7/1/2002,Guam,18,2002
7/1/2002,Hawaii,676,2002
7/1/2002,Idaho,4768,2002
7/1/2002,Illinois,31426,2002
7/1/2002,Indiana,12973,2002
7/1/2002,Iowa,4348,2002
7/1/2002,Kansas,4691,2002
7/1/2002,Kentucky,13240,2002
7/1/2002,Louisiana,10228,2002
7/1/2002,Maine,2782,2002
7/1/2002,Mariana Islands,12,2002
7/1/2002,Maryland,4761,2002
7/1/2002,Massachusetts,6376,2002
7/1/2002,Michigan,21077,2002
7/1/2002,Minnesota,10721,2002
7/1/2002,Mississippi,8200,2002
7/1/2002,Missouri,10623,2002
7/1/2002,Montana,4958,2002
7/1/2002,Nebraska,2290,2002
7/1/2002,Nevada,3327,2002
7/1/2002,New Hampshire,3286,2002
7/1/2002,New Jersey,2795,2002
7/1/2002,New Mexico,5585,2002
7/1/2002,New York,9230,2002
7/1/2002,North Carolina,16372,2002
7/1/2002,North Dakota,1782,2002
7/1/2002,Ohio,17474,2002
7/1/2002,Oklahoma,9486,2002
7/1/2002,Oregon,8202,2002
7/1/2002,Pennsylvania,38259,2002
7/1/2002,Puerto Rico,670,2002
7/1/2002,Rhode Island,667,2002
7/1/2002,South Carolina,7167,2002
7/1/2002,South Dakota,2267,2002
7/1/2002,Tennessee,13248,2002
7/1/2002,Texas,42810,2002
7/1/2002,Utah,3569,2002
7/1/2002,Vermont,1159,2002
7/1/2002,Virgin Islands,0,2002
7/1/2002,Virginia,11908,2002
7/1/2002,Washington,14102,2002
7/1/2002,West Virginia,7825,2002
7/1/2002,Wisconsin,8218,2002
7/1/2002,Wyoming,2227,2002
6/1/2002,Alabama,12603,2002
6/1/2002,Alaska,2550,2002
6/1/2002,Arizona,9260,2002
6/1/2002,Arkansas,8030,2002
6/1/2002,California,51886,2002
6/1/2002,Colorado,10878,2002
6/1/2002,Connecticut,6716,2002
6/1/2002,Delaware,890,2002
6/1/2002,District of Columbia,1,2002
6/1/2002,Florida,20361,2002
6/1/2002,Georgia,16684,2002
6/1/2002,Guam,20,2002
6/1/2002,Hawaii,536,2002
6/1/2002,Idaho,4963,2002
6/1/2002,Illinois,27581,2002
6/1/2002,Indiana,12326,2002
6/1/2002,Iowa,3783,2002
6/1/2002,Kansas,4655,2002
6/1/2002,Kentucky,12525,2002
6/1/2002,Louisiana,9143,2002
6/1/2002,Maine,2563,2002
6/1/2002,Mariana Islands,9,2002
6/1/2002,Maryland,4565,2002
6/1/2002,Massachusetts,6631,2002
6/1/2002,Michigan,21044,2002
6/1/2002,Minnesota,9824,2002
6/1/2002,Mississippi,7560,2002
6/1/2002,Missouri,9917,2002
6/1/2002,Montana,5075,2002
6/1/2002,Nebraska,1892,2002
6/1/2002,Nevada,3084,2002
6/1/2002,New Hampshire,3189,2002
6/1/2002,New Jersey,3001,2002
6/1/2002,New Mexico,5350,2002
6/1/2002,New York,9681,2002
6/1/2002,North Carolina,16030,2002
6/1/2002,North Dakota,1892,2002
6/1/2002,Ohio,15859,2002
6/1/2002,Oklahoma,8872,2002
6/1/2002,Oregon,9462,2002
6/1/2002,Pennsylvania,36303,2002
6/1/2002,Puerto Rico,617,2002
6/1/2002,Rhode Island,676,2002
6/1/2002,South Carolina,6884,2002
6/1/2002,South Dakota,2206,2002
6/1/2002,Tennessee,12056,2002
6/1/2002,Texas,40367,2002
6/1/2002,Utah,3596,2002
6/1/2002,Vermont,1041,2002
6/1/2002,Virgin Islands,0,2002
6/1/2002,Virginia,10760,2002
6/1/2002,Washington,13910,2002
6/1/2002,West Virginia,6953,2002
6/1/2002,Wisconsin,8427,2002
6/1/2002,Wyoming,2535,2002
5/1/2002,Alabama,13040,2002
5/1/2002,Alaska,2895,2002
5/1/2002,Arizona,10489,2002
5/1/2002,Arkansas,8448,2002
5/1/2002,California,58303,2002
5/1/2002,Colorado,12508,2002
5/1/2002,Connecticut,7652,2002
5/1/2002,Delaware,1030,2002
5/1/2002,District of Columbia,2,2002
5/1/2002,Florida,19847,2002
5/1/2002,Georgia,17226,2002
5/1/2002,Guam,24,2002
5/1/2002,Hawaii,868,2002
5/1/2002,Idaho,5718,2002
5/1/2002,Illinois,32981,2002
5/1/2002,Indiana,14494,2002
5/1/2002,Iowa,4642,2002
5/1/2002,Kansas,5132,2002
5/1/2002,Kentucky,13687,2002
5/1/2002,Louisiana,9275,2002
5/1/2002,Maine,2894,2002
5/1/2002,Mariana Islands,1,2002
5/1/2002,Maryland,4585,2002
5/1/2002,Massachusetts,6806,2002
5/1/2002,Michigan,23438,2002
5/1/2002,Minnesota,11362,2002
5/1/2002,Mississippi,7865,2002
5/1/2002,Missouri,11360,2002
5/1/2002,Montana,5902,2002
5/1/2002,Nebraska,2236,2002
5/1/2002,Nevada,3626,2002
5/1/2002,New Hampshire,3424,2002
5/1/2002,New Jersey,3431,2002
5/1/2002,New Mexico,5725,2002
5/1/2002,New York,10896,2002
5/1/2002,North Carolina,15989,2002
5/1/2002,North Dakota,1962,2002
5/1/2002,Ohio,17170,2002
5/1/2002,Oklahoma,9892,2002
5/1/2002,Oregon,9588,2002
5/1/2002,Pennsylvania,40223,2002
5/1/2002,Puerto Rico,606,2002
5/1/2002,Rhode Island,741,2002
5/1/2002,South Carolina,7517,2002
5/1/2002,South Dakota,2547,2002
5/1/2002,Tennessee,13289,2002
5/1/2002,Texas,42561,2002
5/1/2002,Utah,4021,2002
5/1/2002,Vermont,1381,2002
5/1/2002,Virgin Islands,0,2002
5/1/2002,Virginia,11665,2002
5/1/2002,Washington,15994,2002
5/1/2002,West Virginia,8140,2002
5/1/2002,Wisconsin,9866,2002
5/1/2002,Wyoming,2495,2002
4/1/2002,Alabama,12967,2002
4/1/2002,Alaska,3264,2002
4/1/2002,Arizona,10516,2002
4/1/2002,Arkansas,9702,2002
4/1/2002,California,55856,2002
4/1/2002,Colorado,13722,2002
4/1/2002,Connecticut,8098,2002
4/1/2002,Delaware,1084,2002
4/1/2002,District of Columbia,1,2002
4/1/2002,Florida,20162,2002
4/1/2002,Georgia,17898,2002
4/1/2002,Guam,20,2002
4/1/2002,Hawaii,931,2002
4/1/2002,Idaho,5853,2002
4/1/2002,Illinois,38283,2002
4/1/2002,Indiana,15716,2002
4/1/2002,Iowa,6366,2002
4/1/2002,Kansas,5793,2002
4/1/2002,Kentucky,16031,2002
4/1/2002,Louisiana,9036,2002
4/1/2002,Maine,3487,2002
4/1/2002,Mariana Islands,6,2002
4/1/2002,Maryland,5551,2002
4/1/2002,Massachusetts,6297,2002
4/1/2002,Michigan,29443,2002
4/1/2002,Minnesota,17114,2002
4/1/2002,Mississippi,8257,2002
4/1/2002,Missouri,14706,2002
4/1/2002,Montana,6388,2002
4/1/2002,Nebraska,2707,2002
4/1/2002,Nevada,3598,2002
4/1/2002,New Hampshire,4089,2002
4/1/2002,New Jersey,3616,2002
4/1/2002,New Mexico,5747,2002
4/1/2002,New York,15022,2002
4/1/2002,North Carolina,17383,2002
4/1/2002,North Dakota,2344,2002
4/1/2002,Ohio,21786,2002
4/1/2002,Oklahoma,11945,2002
4/1/2002,Oregon,11695,2002
4/1/2002,Pennsylvania,46684,2002
4/1/2002,Puerto Rico,583,2002
4/1/2002,Rhode Island,725,2002
4/1/2002,South Carolina,7629,2002
4/1/2002,South Dakota,3040,2002
4/1/2002,Tennessee,13784,2002
4/1/2002,Texas,42304,2002
4/1/2002,Utah,4404,2002
4/1/2002,Vermont,1844,2002
4/1/2002,Virgin Islands,0,2002
4/1/2002,Virginia,13285,2002
4/1/2002,Washington,15924,2002
4/1/2002,West Virginia,9510,2002
4/1/2002,Wisconsin,14901,2002
4/1/2002,Wyoming,2572,2002
3/1/2002,Alabama,17140,2002
3/1/2002,Alaska,2924,2002
3/1/2002,Arizona,12161,2002
3/1/2002,Arkansas,12332,2002
3/1/2002,California,58116,2002
3/1/2002,Colorado,17092,2002
3/1/2002,Connecticut,8731,2002
3/1/2002,Delaware,1279,2002
3/1/2002,District of Columbia,1,2002
3/1/2002,Florida,23455,2002
3/1/2002,Georgia,24030,2002
3/1/2002,Guam,35,2002
3/1/2002,Hawaii,539,2002
3/1/2002,Idaho,6542,2002
3/1/2002,Illinois,38538,2002
3/1/2002,Indiana,17084,2002
3/1/2002,Iowa,7878,2002
3/1/2002,Kansas,7526,2002
3/1/2002,Kentucky,19630,2002
3/1/2002,Louisiana,11907,2002
3/1/2002,Maine,4056,2002
3/1/2002,Mariana Islands,1,2002
3/1/2002,Maryland,5972,2002
3/1/2002,Massachusetts,8054,2002
3/1/2002,Michigan,31334,2002
3/1/2002,Minnesota,17144,2002
3/1/2002,Mississippi,11260,2002
3/1/2002,Missouri,17197,2002
3/1/2002,Montana,5973,2002
3/1/2002,Nebraska,3242,2002
3/1/2002,Nevada,4629,2002
3/1/2002,New Hampshire,4460,2002
3/1/2002,New Jersey,4186,2002
3/1/2002,New Mexico,7472,2002
3/1/2002,New York,13709,2002
3/1/2002,North Carolina,21416,2002
3/1/2002,North Dakota,2499,2002
3/1/2002,Ohio,25101,2002
3/1/2002,Oklahoma,12774,2002
3/1/2002,Oregon,12438,2002
3/1/2002,Pennsylvania,54478,2002
3/1/2002,Puerto Rico,582,2002
3/1/2002,Rhode Island,857,2002
3/1/2002,South Carolina,10318,2002
3/1/2002,South Dakota,3466,2002
3/1/2002,Tennessee,19597,2002
3/1/2002,Texas,49178,2002
3/1/2002,Utah,4959,2002
3/1/2002,Vermont,2117,2002
3/1/2002,Virgin Islands,0,2002
3/1/2002,Virginia,15481,2002
3/1/2002,Washington,15370,2002
3/1/2002,West Virginia,11248,2002
3/1/2002,Wisconsin,17631,2002
3/1/2002,Wyoming,2758,2002
2/1/2002,Alabama,18976,2002
2/1/2002,Alaska,2255,2002
2/1/2002,Arizona,12418,2002
2/1/2002,Arkansas,13724,2002
2/1/2002,California,56796,2002
2/1/2002,Colorado,14328,2002
2/1/2002,Connecticut,7718,2002
2/1/2002,Delaware,1219,2002
2/1/2002,District of Columbia,0,2002
2/1/2002,Florida,25202,2002
2/1/2002,Georgia,26624,2002
2/1/2002,Guam,26,2002
2/1/2002,Hawaii,586,2002
2/1/2002,Idaho,5801,2002
2/1/2002,Illinois,34238,2002
2/1/2002,Indiana,16226,2002
2/1/2002,Iowa,7644,2002
2/1/2002,Kansas,7144,2002
2/1/2002,Kentucky,21575,2002
2/1/2002,Louisiana,12877,2002
2/1/2002,Maine,3224,2002
2/1/2002,Mariana Islands,0,2002
2/1/2002,Maryland,6328,2002
2/1/2002,Massachusetts,6471,2002
2/1/2002,Michigan,29161,2002
2/1/2002,Minnesota,13211,2002
2/1/2002,Mississippi,13916,2002
2/1/2002,Missouri,16993,2002
2/1/2002,Montana,5426,2002
2/1/2002,Nebraska,3279,2002
2/1/2002,Nevada,3835,2002
2/1/2002,New Hampshire,3566,2002
2/1/2002,New Jersey,3500,2002
2/1/2002,New Mexico,7086,2002
2/1/2002,New York,11906,2002
2/1/2002,North Carolina,24556,2002
2/1/2002,North Dakota,1987,2002
2/1/2002,Ohio,24203,2002
2/1/2002,Oklahoma,14740,2002
2/1/2002,Oregon,10659,2002
2/1/2002,Pennsylvania,44417,2002
2/1/2002,Puerto Rico,654,2002
2/1/2002,Rhode Island,751,2002
2/1/2002,South Carolina,11629,2002
2/1/2002,South Dakota,3115,2002
2/1/2002,Tennessee,20354,2002
2/1/2002,Texas,51634,2002
2/1/2002,Utah,4699,2002
2/1/2002,Vermont,1657,2002
2/1/2002,Virgin Islands,0,2002
2/1/2002,Virginia,15358,2002
2/1/2002,Washington,14857,2002
2/1/2002,West Virginia,11808,2002
2/1/2002,Wisconsin,13953,2002
2/1/2002,Wyoming,2701,2002
1/1/2002,Alabama,18235,2002
1/1/2002,Alaska,2212,2002
1/1/2002,Arizona,11443,2002
1/1/2002,Arkansas,12226,2002
1/1/2002,California,58768,2002
1/1/2002,Colorado,15152,2002
1/1/2002,Connecticut,8873,2002
1/1/2002,Delaware,1249,2002
1/1/2002,District of Columbia,1,2002
1/1/2002,Florida,23336,2002
1/1/2002,Georgia,23126,2002
1/1/2002,Guam,26,2002
1/1/2002,Hawaii,549,2002
1/1/2002,Idaho,5105,2002
1/1/2002,Illinois,38829,2002
1/1/2002,Indiana,16183,2002
1/1/2002,Iowa,9000,2002
1/1/2002,Kansas,7353,2002
1/1/2002,Kentucky,18641,2002
1/1/2002,Louisiana,11753,2002
1/1/2002,Maine,3079,2002
1/1/2002,Mariana Islands,3,2002
1/1/2002,Maryland,5707,2002
1/1/2002,Massachusetts,7623,2002
1/1/2002,Michigan,29054,2002
1/1/2002,Minnesota,12887,2002
1/1/2002,Mississippi,11320,2002
1/1/2002,Missouri,15370,2002
1/1/2002,Montana,5161,2002
1/1/2002,Nebraska,3514,2002
1/1/2002,Nevada,3814,2002
1/1/2002,New Hampshire,3793,2002
1/1/2002,New Jersey,3754,2002
1/1/2002,New Mexico,6343,2002
1/1/2002,New York,12450,2002
1/1/2002,North Carolina,22798,2002
1/1/2002,North Dakota,1913,2002
1/1/2002,Ohio,21797,2002
1/1/2002,Oklahoma,12728,2002
1/1/2002,Oregon,9866,2002
1/1/2002,Pennsylvania,42920,2002
1/1/2002,Puerto Rico,510,2002
1/1/2002,Rhode Island,866,2002
1/1/2002,South Carolina,9771,2002
1/1/2002,South Dakota,2843,2002
